"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
681,577.15,"Entire home/apt","False","False",2,"True",1,0,10,99,1,1.38895222972482,0.234457404447579,590.162937302804,41.024526627822,1561.01474299294,27.939443929298,-0.13686,51.51936
682,222.96,"Private room","False","True",2,"False",1,0,10,87,2,4.74498180557002,1.46894257847688,231.670888381857,16.1043466618714,480.81202318143,8.60569743015594,-0.15538,51.46939
683,92.66,"Private room","False","True",2,"False",1,0,10,95,1,5.92425373025571,0.705600336542095,208.492504329011,14.4931268212768,449.506842308848,8.04538923985079,-0.05203,51.53317
684,193.56,"Private room","False","True",2,"True",1,0,10,96,1,6.1303433255261,1.23845305893937,180.332823524843,12.5356376230204,364.820592807344,6.52965293425171,-0.10077,51.45582
685,123.71,"Private room","False","True",3,"True",0,1,10,97,1,9.86747793365191,5.30755917660196,116.853512447893,8.12294322459875,239.118894917912,4.27981156935487,-0.05745,51.43119
686,107.01,"Private room","False","True",2,"False",0,1,8,84,1,5.42453411638811,0.455214592444586,240.368098808204,16.7089236662393,506.536685922403,9.06612406960809,-0.05284,51.52268
687,149.58,"Private room","False","True",3,"False",1,0,9,83,1,3.76789728510832,1.07894744095051,289.767177794604,20.1428462377403,524.68061978113,9.39086887101262,-0.09512,51.48116
688,73.61,"Private room","False","True",2,"False",0,0,9,89,1,9.94598833416437,5.63578642657456,116.697011771783,8.11206425245643,237.996572889117,4.25972396061517,-0.048,51.434
689,310.68,"Entire home/apt","False","False",3,"False",0,0,9,89,1,4.86235553368428,0.726681996530601,266.308989730238,18.5121761294389,572.799855044754,10.2521193374823,-0.18594,51.48425
690,645.59,"Entire home/apt","False","False",6,"True",0,0,10,95,2,14.0583070155236,4.93550915535611,87.0131198638047,6.04862119796414,182.760375939481,3.2710922808252,0.073,51.491
691,207.44,"Private room","False","True",2,"False",0,0,9,89,0,8.57327726119824,0.934447506975121,162.008468840309,11.2618402881199,332.504487817264,5.95125096371521,-0.00405,51.50746
692,172.86,"Private room","False","True",2,"False",1,0,9,91,1,4.70581694795908,1.98815036601793,248.94741229812,17.3053051949134,511.451249058188,9.15408618642064,-0.16786,51.47435
693,444.51,"Entire home/apt","False","False",5,"False",0,1,8,85,3,6.87105721786934,0.794226436850931,166.957558107962,11.6058707780253,369.505049848826,6.61349655292168,-0.19496,51.55353
694,508.95,"Entire home/apt","False","False",5,"False",0,0,9,93,3,5.75639256875314,0.107394188145121,202.607052202477,14.0840060984724,476.44665608469,8.52756496550264,-0.18043,51.54816
695,706.27,"Entire home/apt","False","False",4,"False",0,0,9,93,2,3.5079247357126,0.157939729967875,349.817101702183,24.3171505639389,831.618591446543,14.8845237436604,-0.17707,51.51446
696,139,"Private room","False","True",2,"False",0,1,8,81,1,2.10253711636798,0.592465003241285,475.278982543454,33.0384950368273,749.379029072036,13.4125788744358,-0.11911,51.49017
697,139,"Private room","False","True",2,"False",0,1,9,86,1,2.24446342095837,0.527707745692412,447.404980136586,31.1008644577355,719.974288130612,12.886285247501,-0.11803,51.48904
698,200.85,"Private room","False","True",2,"True",0,0,10,99,1,7.74867802863189,0.079512054156925,155.534071399645,10.8117796804215,395.694298738382,7.08223847492124,-0.23658,51.49363
699,122.53,"Private room","False","True",2,"False",0,0,10,99,1,5.91975074025711,1.15246874578835,204.230513007251,14.1968591883649,449.967686199222,8.05363754249691,-0.05627,51.53757
700,270.7,"Private room","False","True",2,"False",1,0,10,100,1,5.25591654752957,1.05972933571466,208.536859573307,14.4962101272347,443.895250463401,7.94495152366409,-0.15305,51.46386
701,163.46,"Private room","False","True",2,"False",0,0,9,90,1,5.99669964467485,1.99882423210009,189.947204257864,13.2039707111578,420.497823329311,7.52617834651307,-0.17798,51.4646
702,202.5,"Private room","False","True",2,"False",1,0,10,96,1,7.34778895556338,1.38792441399506,163.292659915002,11.3511094163707,369.184344171327,6.60775648010397,-0.22143,51.47793
703,301.75,"Entire home/apt","False","False",2,"False",0,0,9,96,1,8.12880637555221,0.349294568539904,136.888334564235,9.51564181924775,306.823356363334,5.49160345845058,-0.15451,51.43724
704,444.74,"Entire home/apt","False","False",4,"True",1,0,9,100,2,3.26097867871758,0.739999934718195,421.101131987563,29.2723814226341,733.286748261776,13.124555087722,-0.08374,51.49771
